Read1,Read2,UmiRead,SampleName,ReadGroup,Library,SourceMaterial,PlatformUnit,SequencingPlatform,PlatformModel,SequencingCentre,SequencingDate,SLXId,Barcode,Flowcell,Lane,EndType,ReadLength,Index Type,Library Type
SLX-12534.D709_D503.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D709_D503.HHWCJBBXX.s_2.r_2.fq.gz,NA,GA2,NA,SLX-12534.D709-D503,SLX-12534.D709-D503,HHWCJBBXX.2.D709-D503,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D709-D503,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D710_D501.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D710_D501.HHWCJBBXX.s_2.r_2.fq.gz,NA,JA5,NA,SLX-12534.D710-D501,SLX-12534.D710-D501,HHWCJBBXX.2.D710-D501,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D710-D501,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D709_D504.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D709_D504.HHWCJBBXX.s_2.r_2.fq.gz,NA,JA1,NA,SLX-12534.D709-D504,SLX-12534.D709-D504,HHWCJBBXX.2.D709-D504,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D709-D504,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D710_D503.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D710_D503.HHWCJBBXX.s_2.r_2.fq.gz,NA,SA4,NA,SLX-12534.D710-D503,SLX-12534.D710-D503,HHWCJBBXX.2.D710-D503,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D710-D503,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D710_D502.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D710_D502.HHWCJBBXX.s_2.r_2.fq.gz,NA,JA5_2,NA,SLX-12534.D710-D502,SLX-12534.D710-D502,HHWCJBBXX.2.D710-D502,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D710-D502,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D711_D505.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D711_D505.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC5,NA,SLX-12534.D711-D505,SLX-12534.D711-D505,HHWCJBBXX.2.D711-D505,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D711-D505,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D710_D504.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D710_D504.HHWCJBBXX.s_2.r_2.fq.gz,NA,SA4_2,NA,SLX-12534.D710-D504,SLX-12534.D710-D504,HHWCJBBXX.2.D710-D504,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D710-D504,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D711_D507.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D711_D507.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC3,NA,SLX-12534.D711-D507,SLX-12534.D711-D507,HHWCJBBXX.2.D711-D507,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D711-D507,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D711_D506.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D711_D506.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC5_2,NA,SLX-12534.D711-D506,SLX-12534.D711-D506,HHWCJBBXX.2.D711-D506,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D711-D506,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D711_D508.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D711_D508.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC3_2,NA,SLX-12534.D711-D508,SLX-12534.D711-D508,HHWCJBBXX.2.D711-D508,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D711-D508,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-10572.D701_D503.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D503.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:106,NA,SLX-10572.D701-D503,SLX-10572.D701-D503,C8L1WANXX.6.D701-D503,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D503,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D503.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D503.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:106,NA,SLX-10572.D701-D503,SLX-10572.D701-D503,C8L1WANXX.7.D701-D503,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D503,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D504.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D504.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:154,NA,SLX-10572.D701-D504,SLX-10572.D701-D504,C8L1WANXX.6.D701-D504,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D504,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D504.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D504.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:154,NA,SLX-10572.D701-D504,SLX-10572.D701-D504,C8L1WANXX.7.D701-D504,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D504,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10575.iPCRtagT044.C8TCVANXX.s_3.r_1.fq.gz,SLX-10575.iPCRtagT044.C8TCVANXX.s_3.r_2.fq.gz,NA,CF4788,NA,SLX-10575.iPCRtagT044,SLX-10575.iPCRtagT044,C8TCVANXX.3.iPCRtagT044,ILLUMINA,HiSeq 2500,CRUK-CI,2016-02-26,SLX-10575,iPCRtagT044,C8TCVANXX,3,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10572.D701_D501.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D501.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:76,NA,SLX-10572.D701-D501,SLX-10572.D701-D501,C8L1WANXX.6.D701-D501,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D501,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D501.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D501.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:76,NA,SLX-10572.D701-D501,SLX-10572.D701-D501,C8L1WANXX.7.D701-D501,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D501,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10575.iPCRtagT048.C8TCVANXX.s_3.r_1.fq.gz,SLX-10575.iPCRtagT048.C8TCVANXX.s_3.r_2.fq.gz,NA,CF4787,NA,SLX-10575.iPCRtagT048,SLX-10575.iPCRtagT048,C8TCVANXX.3.iPCRtagT048,ILLUMINA,HiSeq 2500,CRUK-CI,2016-02-26,SLX-10575,iPCRtagT048,C8TCVANXX,3,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10572.D701_D502.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D502.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:112,NA,SLX-10572.D701-D502,SLX-10572.D701-D502,C8L1WANXX.6.D701-D502,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D502,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D502.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D502.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:112,NA,SLX-10572.D701-D502,SLX-10572.D701-D502,C8L1WANXX.7.D701-D502,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D502,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10991.iPCRtagT046.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT046.C854JANXX.s_8.r_2.fq.gz,NA,PLS:636,NA,SLX-10991.iPCRtagT046,SLX-10991.iPCRtagT046,C854JANXX.8.iPCRtagT046,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT046,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT035.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT035.C854JANXX.s_8.r_2.fq.gz,NA,PLS:507,NA,SLX-10991.iPCRtagT035,SLX-10991.iPCRtagT035,C854JANXX.8.iPCRtagT035,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT035,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10575.iPCRtagT047.C8TCVANXX.s_3.r_1.fq.gz,SLX-10575.iPCRtagT047.C8TCVANXX.s_3.r_2.fq.gz,NA,CF4786,NA,SLX-10575.iPCRtagT047,SLX-10575.iPCRtagT047,C8TCVANXX.3.iPCRtagT047,ILLUMINA,HiSeq 2500,CRUK-CI,2016-02-26,SLX-10575,iPCRtagT047,C8TCVANXX,3,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10575.iPCRtagT012.C8TCVANXX.s_3.r_1.fq.gz,SLX-10575.iPCRtagT012.C8TCVANXX.s_3.r_2.fq.gz,NA,CF4783,NA,SLX-10575.iPCRtagT012,SLX-10575.iPCRtagT012,C8TCVANXX.3.iPCRtagT012,ILLUMINA,HiSeq 2500,CRUK-CI,2016-02-26,SLX-10575,iPCRtagT012,C8TCVANXX,3,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10575.iPCRtagT003.C8TCVANXX.s_3.r_1.fq.gz,SLX-10575.iPCRtagT003.C8TCVANXX.s_3.r_2.fq.gz,NA,CF4790,NA,SLX-10575.iPCRtagT003,SLX-10575.iPCRtagT003,C8TCVANXX.3.iPCRtagT003,ILLUMINA,HiSeq 2500,CRUK-CI,2016-02-26,SLX-10575,iPCRtagT003,C8TCVANXX,3,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-12534.D712_D506.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D712_D506.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC6_2,NA,SLX-12534.D712-D506,SLX-12534.D712-D506,HHWCJBBXX.2.D712-D506,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D712-D506,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D712_D505.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D712_D505.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC6,NA,SLX-12534.D712-D505,SLX-12534.D712-D505,HHWCJBBXX.2.D712-D505,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D712-D505,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D712_D508.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D712_D508.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC1_2,NA,SLX-12534.D712-D508,SLX-12534.D712-D508,HHWCJBBXX.2.D712-D508,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D712-D508,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D712_D507.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D712_D507.HHWCJBBXX.s_2.r_2.fq.gz,NA,PPC1,NA,SLX-12534.D712-D507,SLX-12534.D712-D507,HHWCJBBXX.2.D712-D507,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D712-D507,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D705_D506.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D705_D506.HHWCJBBXX.s_2.r_2.fq.gz,NA,lib1024_LUCID_325_460,NA,SLX-12534.D705-D506,SLX-12534.D705-D506,HHWCJBBXX.2.D705-D506,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D705-D506,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-12534.D704_D504.HHWCJBBXX.s_2.r_1.fq.gz,SLX-12534.D704_D504.HHWCJBBXX.s_2.r_2.fq.gz,NA,lib1019_LUCID_325_460,NA,SLX-12534.D704-D504,SLX-12534.D704-D504,HHWCJBBXX.2.D704-D504,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-24,SLX-12534,D704-D504,HHWCJBBXX,2,Paired End,150,Truseq HT,Other
SLX-10572.D702_D501.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D702_D501.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:134,NA,SLX-10572.D702-D501,SLX-10572.D702-D501,C8L1WANXX.6.D702-D501,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D702-D501,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D702_D501.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D702_D501.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:134,NA,SLX-10572.D702-D501,SLX-10572.D702-D501,C8L1WANXX.7.D702-D501,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D702-D501,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D507.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D507.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:118,NA,SLX-10572.D701-D507,SLX-10572.D701-D507,C8L1WANXX.6.D701-D507,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D507,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D507.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D507.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:118,NA,SLX-10572.D701-D507,SLX-10572.D701-D507,C8L1WANXX.7.D701-D507,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D507,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D508.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D508.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:164,NA,SLX-10572.D701-D508,SLX-10572.D701-D508,C8L1WANXX.6.D701-D508,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D508,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D508.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D508.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:164,NA,SLX-10572.D701-D508,SLX-10572.D701-D508,C8L1WANXX.7.D701-D508,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D508,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D505.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D505.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:116,NA,SLX-10572.D701-D505,SLX-10572.D701-D505,C8L1WANXX.6.D701-D505,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D505,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D505.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D505.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:116,NA,SLX-10572.D701-D505,SLX-10572.D701-D505,C8L1WANXX.7.D701-D505,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D505,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D506.C8L1WANXX.s_6.r_1.fq.gz,SLX-10572.D701_D506.C8L1WANXX.s_6.r_2.fq.gz,NA,UCP:156,NA,SLX-10572.D701-D506,SLX-10572.D701-D506,C8L1WANXX.6.D701-D506,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D506,C8L1WANXX,6,Paired End,125,Truseq HT,DNASeq
SLX-10572.D701_D506.C8L1WANXX.s_7.r_1.fq.gz,SLX-10572.D701_D506.C8L1WANXX.s_7.r_2.fq.gz,NA,UCP:156,NA,SLX-10572.D701-D506,SLX-10572.D701-D506,C8L1WANXX.7.D701-D506,ILLUMINA,HiSeq 2500,CRUK-CI,2016-04-19,SLX-10572,D701-D506,C8L1WANXX,7,Paired End,125,Truseq HT,DNASeq
SLX-10991.iPCRtagT034.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT034.C854JANXX.s_8.r_2.fq.gz,NA,PLS:394,NA,SLX-10991.iPCRtagT034,SLX-10991.iPCRtagT034,C854JANXX.8.iPCRtagT034,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT034,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT033.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT033.C854JANXX.s_8.r_2.fq.gz,NA,PLS:470,NA,SLX-10991.iPCRtagT033,SLX-10991.iPCRtagT033,C854JANXX.8.iPCRtagT033,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT033,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT032.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT032.C854JANXX.s_8.r_2.fq.gz,NA,PLS:569,NA,SLX-10991.iPCRtagT032,SLX-10991.iPCRtagT032,C854JANXX.8.iPCRtagT032,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT032,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT027.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT027.C854JANXX.s_8.r_2.fq.gz,NA,USN:41,NA,SLX-10991.iPCRtagT027,SLX-10991.iPCRtagT027,C854JANXX.8.iPCRtagT027,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT027,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT026.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT026.C854JANXX.s_8.r_2.fq.gz,NA,USN:39,NA,SLX-10991.iPCRtagT026,SLX-10991.iPCRtagT026,C854JANXX.8.iPCRtagT026,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT026,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT025.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT025.C854JANXX.s_8.r_2.fq.gz,NA,USN:51,NA,SLX-10991.iPCRtagT025,SLX-10991.iPCRtagT025,C854JANXX.8.iPCRtagT025,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT025,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT031.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT031.C854JANXX.s_8.r_2.fq.gz,NA,USN:73,NA,SLX-10991.iPCRtagT031,SLX-10991.iPCRtagT031,C854JANXX.8.iPCRtagT031,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT031,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT030.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT030.C854JANXX.s_8.r_2.fq.gz,NA,USN:69,NA,SLX-10991.iPCRtagT030,SLX-10991.iPCRtagT030,C854JANXX.8.iPCRtagT030,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT030,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT029.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT029.C854JANXX.s_8.r_2.fq.gz,NA,USN:77,NA,SLX-10991.iPCRtagT029,SLX-10991.iPCRtagT029,C854JANXX.8.iPCRtagT029,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT029,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT028.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT028.C854JANXX.s_8.r_2.fq.gz,NA,USN:61,NA,SLX-10991.iPCRtagT028,SLX-10991.iPCRtagT028,C854JANXX.8.iPCRtagT028,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT028,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT099.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT099.C854JANXX.s_8.r_2.fq.gz,NA,USN:85,NA,SLX-10991.iPCRtagT099,SLX-10991.iPCRtagT099,C854JANXX.8.iPCRtagT099,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT099,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT022.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT022.C854JANXX.s_8.r_2.fq.gz,NA,USN:91,NA,SLX-10991.iPCRtagT022,SLX-10991.iPCRtagT022,C854JANXX.8.iPCRtagT022,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT022,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT021.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT021.C854JANXX.s_8.r_2.fq.gz,NA,USN:93,NA,SLX-10991.iPCRtagT021,SLX-10991.iPCRtagT021,C854JANXX.8.iPCRtagT021,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT021,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT020.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT020.C854JANXX.s_8.r_2.fq.gz,NA,USN:3,NA,SLX-10991.iPCRtagT020,SLX-10991.iPCRtagT020,C854JANXX.8.iPCRtagT020,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT020,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT015.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT015.C854JANXX.s_8.r_2.fq.gz,NA,UCP:70,NA,SLX-10991.iPCRtagT015,SLX-10991.iPCRtagT015,C854JANXX.8.iPCRtagT015,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT015,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT014.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT014.C854JANXX.s_8.r_2.fq.gz,NA,UCP:92,NA,SLX-10991.iPCRtagT014,SLX-10991.iPCRtagT014,C854JANXX.8.iPCRtagT014,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT014,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT019.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT019.C854JANXX.s_8.r_2.fq.gz,NA,UCP:62,NA,SLX-10991.iPCRtagT019,SLX-10991.iPCRtagT019,C854JANXX.8.iPCRtagT019,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT019,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT018.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT018.C854JANXX.s_8.r_2.fq.gz,NA,UCP:104,NA,SLX-10991.iPCRtagT018,SLX-10991.iPCRtagT018,C854JANXX.8.iPCRtagT018,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT018,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT017.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT017.C854JANXX.s_8.r_2.fq.gz,NA,UCP:86,NA,SLX-10991.iPCRtagT017,SLX-10991.iPCRtagT017,C854JANXX.8.iPCRtagT017,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT017,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-10991.iPCRtagT016.C854JANXX.s_8.r_1.fq.gz,SLX-10991.iPCRtagT016.C854JANXX.s_8.r_2.fq.gz,NA,UCP:94,NA,SLX-10991.iPCRtagT016,SLX-10991.iPCRtagT016,C854JANXX.8.iPCRtagT016,ILLUMINA,HiSeq 2500,CRUK-CI,2015-12-02,SLX-10991,iPCRtagT016,C854JANXX,8,Paired End,125,Thruplex DNA-seq,DNASeq
SLX-12531.D704_D502.HHVLTBBXX.s_4.r_1.fq.gz,SLX-12531.D704_D502.HHVLTBBXX.s_4.r_2.fq.gz,NA,K5042310_3,NA,SLX-12531.D704-D502,SLX-12531.D704-D502,HHVLTBBXX.4.D704-D502,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-20,SLX-12531,D704-D502,HHVLTBBXX,4,Paired End,150,Truseq HT,Amplicon Low-Diversity
SLX-12531.D704_D503.HHVLTBBXX.s_4.r_1.fq.gz,SLX-12531.D704_D503.HHVLTBBXX.s_4.r_2.fq.gz,NA,C08_Camplex_PPC3_74_1,NA,SLX-12531.D704-D503,SLX-12531.D704-D503,HHVLTBBXX.4.D704-D503,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-20,SLX-12531,D704-D503,HHVLTBBXX,4,Paired End,150,Truseq HT,Amplicon Low-Diversity
SLX-12531.D703_D504.HHVLTBBXX.s_4.r_1.fq.gz,SLX-12531.D703_D504.HHVLTBBXX.s_4.r_2.fq.gz,NA,K5042310_1,NA,SLX-12531.D703-D504,SLX-12531.D703-D504,HHVLTBBXX.4.D703-D504,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-20,SLX-12531,D703-D504,HHVLTBBXX,4,Paired End,150,Truseq HT,Amplicon Low-Diversity
SLX-12531.D704_D501.HHVLTBBXX.s_4.r_1.fq.gz,SLX-12531.D704_D501.HHVLTBBXX.s_4.r_2.fq.gz,NA,K5042310_2,NA,SLX-12531.D704-D501,SLX-12531.D704-D501,HHVLTBBXX.4.D704-D501,ILLUMINA,HiSeq 4000,CRUK-CI,2017-03-20,SLX-12531,D704-D501,HHVLTBBXX,4,Paired End,150,Truseq HT,Amplicon Low-Diversity
