file,n_read,n_nucleotide,n_read_mapped,n_nucleotide_mapped,n_read_duplicate,n_nucleotide_duplicate,n_read_mapped_chrM,coverage_by_mapped_reads
DL-00001.DL070-DL608.HiSeq_2000_2500.bam,135432929,13416261153,132743854,13211872027,3501255,349653558,1466,4.1287100084375
DL-00001.DL401-DL939.HiSeq_2000_2500.bam,406443078,40114545738,403057461,39860716565,17188330,1704446941,6047,12.4564739265625
DL-00001.DL425-DL963.HiSeq_2000_2500.bam,96547302,9587108640,95747167,9525108056,2534968,253036895,669,2.9765962675
DL-00001.DL103-DL641.HiSeq_2000_2500.bam,107780008,10670974593,106043933,10547759522,2813712,280837695,2351,3.296174850625
DL-00001.DL468-DL1006.HiSeq_2000_2500.bam,50315900,4956758915,48487335,4819807870,890474,88870394,900,1.506189959375
DL-00001.DL083-DL621.HiSeq_2000_2500.bam,78489377,7785914820,77881419,7739775927,1889038,188434884,9952,2.4186799771875
DL-00001.DL195-DL733.HiSeq_2000_2500.bam,90796849,8965123359,88013574,8755263797,2253445,224986098,632,2.7360199365625
DL-00001.DL055-DL593.HiSeq_2000_2500.bam,84989409,8428286964,84389524,8384590196,2058049,205284710,584,2.62018443625
DL-00001.DL310-DL848.HiSeq_2000_2500.bam,79728023,7912940036,79260640,7878857925,1868847,186470786,1369,2.4621431015625
DL-00001.DL050-DL588.HiSeq_2000_2500.bam,81180830,7995106642,78510320,7805652162,3183389,317467213,3843,2.439266300625
DL-00001.DL107-DL645.HiSeq_2000_2500.bam,92443848,9167964729,91567134,9103366412,2518101,251253271,956,2.84480200375
DL-00001.DL088-DL626.HiSeq_2000_2500.bam,87793418,8724806917,87361334,8690239332,1893816,188995329,23556,2.71569979125
DL-00001.DL225-DL763.HiSeq_2000_2500.bam,63122845,6236263224,61729678,6131553717,1301558,129829818,516,1.9161105365625
DL-00001.DL459-DL997.HiSeq_2000_2500.bam,109554942,10729636135,108664535,10669815660,2583478,254240919,816,3.33431739375
DL-00001.DL466-DL1004.HiSeq_2000_2500.bam,49120757,4873013021,48780889,4847336556,983098,98076937,625,1.51479267375
DL-00001.DL479-DL1017.HiSeq_2000_2500.bam,82631778,8210516325,82205147,8177006097,2145199,214158977,2153,2.5553144053125
DL-00001.DL517-DL1055.HiSeq_2000_2500.bam,77737035,7710504269,77162529,7668939769,1831907,182701933,354,2.3965436778125
DL-00001.DL352-DL890.HiSeq_2000_2500.bam,87223485,8660333336,86814744,8628074136,2095493,208995502,370,2.6962731675
DL-00001.DL033-DL571.HiSeq_2000_2500.bam,107902238,10703609407,107155620,10652208921,2577155,257126192,1422,3.3288152878125
DL-00001.DL276-DL814.HiSeq_2000_2500.bam,74220251,7370728511,73808194,7338788732,1603349,160013228,492,2.29337147875
DL-00001.DL534-DL1072.HiSeq_2000_2500.bam,105305241,10444881817,104724445,10401670772,2232492,222703959,12709,3.25052211625
DL-00001.DL152-DL690.HiSeq_2000_2500.bam,70116218,6945976350,68867020,6852009761,1484539,148206169,1197,2.1412530503125
DL-00001.DL433-DL971.HiSeq_2000_2500.bam,48586202,4776542504,48086426,4743060871,767661,76194566,305,1.4822065221875
DL-00001.DL171-DL709.HiSeq_2000_2500.bam,92223995,9146320634,91192654,9067299778,2008544,200500371,623,2.833531180625
DL-00001.DL495-DL1033.HiSeq_2000_2500.bam,99906664,9803941395,99127984,9750550598,2661176,262406567,313,3.047047061875
DL-00001.DL372-DL910.HiSeq_2000_2500.bam,102751096,10206787740,101837035,10133750438,2652214,264822923,1465,3.166797011875
DL-00001.DL344-DL882.HiSeq_2000_2500.bam,89499569,8887812550,89025508,8850573087,1800118,179602910,624,2.7658040896875
DL-00001.DL280-DL818.HiSeq_2000_2500.bam,78847520,7828585947,78439542,7796681885,1788538,178453868,709,2.4364630890625
DL-00001.DL251-DL789.HiSeq_2000_2500.bam,69678179,6916549593,69130826,6873297245,1418478,141534799,1043,2.1479053890625
DL-00001.DL208-DL746.HiSeq_2000_2500.bam,84617710,8389155723,83293140,8289188353,1836506,183340584,676,2.5903713603125
DL-00001.DL492-DL1030.HiSeq_2000_2500.bam,74550787,7400575989,73944251,7354028212,1576572,157364683,1571,2.29813381625
DL-00001.DL480-DL1018.HiSeq_2000_2500.bam,92134505,9144807585,91300671,9081208836,2413228,240883743,1215,2.83787776125
DL-00001.DL076-DL614.HiSeq_2000_2500.bam,94416331,9319746149,92359757,9168090743,2044635,203707412,811,2.8650283571875
DL-00001.DL119-DL657.HiSeq_2000_2500.bam,86562546,8584827049,85951494,8535531201,2227641,222091566,7320,2.6673535003125
DL-00001.DL422-DL960.HiSeq_2000_2500.bam,73207948,7146534039,72097428,7070021020,1418132,139803268,420,2.20938156875
DL-00001.DL447-DL985.HiSeq_2000_2500.bam,84417751,8363395513,83058268,8262756881,1949109,194563850,2173,2.5821115253125
DL-00001.DL009-DL547.HiSeq_2000_2500.bam,91650797,8999572589,90994215,8955654625,2455214,242564499,1804,2.7986420703125
DL-00001.DL316-DL854.HiSeq_2000_2500.bam,79639789,7898568381,79055705,7856748789,1672579,166815069,568,2.4552339965625
DL-00001.DL525-DL1063.HiSeq_2000_2500.bam,85332991,8454758805,84661754,8404864438,1783083,177625952,3976,2.626520136875
DL-00001.DL067-DL605.HiSeq_2000_2500.bam,143559901,14161458842,138322015,13763238537,3896499,389039053,1531,4.3010120428125
DL-00001.DL448-DL986.HiSeq_2000_2500.bam,90673620,8976730626,89199974,8869413532,2237615,223306993,767,2.77169172875
DL-00001.DL303-DL841.HiSeq_2000_2500.bam,63563814,6276682126,62206977,6180929841,1262266,125887702,1331,1.9315405753125
DL-00001.DL124-DL662.HiSeq_2000_2500.bam,84032131,8331203596,83461949,8287989067,1908489,190304077,1466,2.5899965834375
DL-00001.DL478-DL1016.HiSeq_2000_2500.bam,80975610,8044224516,80573515,8012796688,1814675,181162397,1452,2.503998965
DL-00001.DL270-DL808.HiSeq_2000_2500.bam,143884915,14172722112,137661206,13697709569,3925701,391928684,2563,4.2805342403125
DL-00001.DL415-DL953.HiSeq_2000_2500.bam,71592378,7108171766,71254946,7081202997,1740832,173626714,520,2.2128759365625
DL-00001.DL444-DL982.HiSeq_2000_2500.bam,94743006,9278148596,93646767,9205006994,2825631,278442341,2109,2.876564685625
DL-00001.DL395-DL933.HiSeq_2000_2500.bam,399972609,39325385438,395911134,39027170556,18153983,1793199274,4412,12.19599079875
DL-00001.DL111-DL649.HiSeq_2000_2500.bam,45301264,4468547003,44394865,4399467245,1120422,111716072,12216,1.3748335140625
DL-00001.DL319-DL857.HiSeq_2000_2500.bam,72575572,7199661153,72015212,7159285821,1594670,159105083,650,2.2372768190625
DL-00001.DL332-DL870.HiSeq_2000_2500.bam,85516602,8488550236,84942292,8445615452,1551467,154741813,1201,2.63925482875
DL-00001.DL226-DL764.HiSeq_2000_2500.bam,69645946,6891787537,68504729,6805518421,1411738,140821131,497,2.1267245065625
DL-00001.DL058-DL596.HiSeq_2000_2500.bam,114293570,11287003751,111357090,11062220331,4345322,433218992,3847,3.4569438534375
DL-00001.DL507-DL1045.HiSeq_2000_2500.bam,109345431,10698641146,108243789,10624976564,2700313,265503676,1533,3.32030517625
DL-00001.DL179-DL717.HiSeq_2000_2500.bam,68150715,6766424901,67499966,6716929141,1415204,141269111,736,2.0990403565625
DL-00001.DL489-DL1027.HiSeq_2000_2500.bam,72979876,7127999938,71829895,7052888623,2132333,209914710,500,2.2040276946875
DL-00001.DL026-DL564.HiSeq_2000_2500.bam,92342049,9144594319,91269956,9070559830,2142902,213740220,299,2.834549946875
DL-00001.DL189-DL727.HiSeq_2000_2500.bam,81677321,8101084245,80948510,8046252168,1659916,165618932,1723,2.5144538025
DL-00001.DL210-DL748.HiSeq_2000_2500.bam,98599581,9770752180,96835181,9638072701,2448185,244439826,591,3.0118977190625
DL-00001.DL366-DL904.HiSeq_2000_2500.bam,126048263,12526269406,124921589,12431396576,2823624,281914745,1701,3.88481143
DL-00001.DL461-DL999.HiSeq_2000_2500.bam,85594846,8499001326,85017755,8454344412,2278670,227483782,1387,2.64198262875
DL-00001.DL346-DL884.HiSeq_2000_2500.bam,108239500,10752457213,107717251,10710759389,2809608,280356636,471,3.3471123090625
DL-00001.DL241-DL779.HiSeq_2000_2500.bam,67978405,6751831741,67501007,6712928618,1629440,162585695,1217,2.097790193125
DL-00001.DL289-DL827.HiSeq_2000_2500.bam,78936410,7819045087,78081967,7757482752,1439566,143600533,825,2.42421336
DL-00001.DL327-DL865.HiSeq_2000_2500.bam,76168928,7550773184,75526953,7504444491,1660396,165578831,1012,2.3451389034375
DL-00001.DL430-DL968.HiSeq_2000_2500.bam,79707500,7909628022,78973051,7853975845,1824046,182100310,483,2.4543674515625
DL-00001.DL302-DL840.HiSeq_2000_2500.bam,81565074,8070743736,80790276,8015651105,1941314,193364548,352,2.5048909703125
DL-00001.DL376-DL914.HiSeq_2000_2500.bam,93236717,9227187217,91109527,9054694378,2588932,258280662,878,2.829591993125
DL-00001.DL521-DL1059.HiSeq_2000_2500.bam,76402159,7578779488,75877880,7542289816,1866289,186200186,1755,2.3569655675
DL-00001.DL424-DL962.HiSeq_2000_2500.bam,108471913,10609837022,107344618,10535196945,2928531,288008368,742,3.2922490453125
DL-00001.DL164-DL702.HiSeq_2000_2500.bam,72490710,7175943777,71057335,7067584312,1584661,158167850,916,2.2086200975
DL-00001.DL003-DL541.HiSeq_2000_2500.bam,95459916,9451351166,93273099,9281353932,2376749,237298071,1909,2.90042310375
DL-00001.DL406-DL944.HiSeq_2000_2500.bam,327732379,32292583256,324149461,32018786177,12400716,1228327882,4869,10.0058706803125
DL-00001.DL072-DL610.HiSeq_2000_2500.bam,125662491,12471065946,124152946,12353063915,3402362,339715740,1198,3.8603324734375
DL-00001.DL110-DL648.HiSeq_2000_2500.bam,57820578,5725005782,57024567,5666558456,1273055,126987251,500,1.7707995175
DL-00001.DL025-DL563.HiSeq_2000_2500.bam,86954654,8620879809,86188514,8567474941,2452523,244680659,390,2.6773359190625
DL-00001.DL082-DL620.HiSeq_2000_2500.bam,85605323,8478814461,84453196,8390971140,1961070,195474579,1321,2.62217848125
DL-00001.DL146-DL684.HiSeq_2000_2500.bam,77405387,7609640929,74195839,7373058312,1896628,189180557,586,2.3040807225
DL-00001.DL536-DL1074.HiSeq_2000_2500.bam,138054248,13692747002,137340434,13639300321,3787522,377837214,5532,4.2622813503125
DL-00001.DL015-DL553.HiSeq_2000_2500.bam,95766914,9485833544,94543166,9398923909,2398900,239310301,1305,2.9371637215625
DL-00001.DL232-DL770.HiSeq_2000_2500.bam,71024007,7043193048,70193446,6979230707,1466744,146329386,782,2.1810095959375
DL-00001.DL294-DL832.HiSeq_2000_2500.bam,80237653,7938500023,79095179,7858511224,1594605,159016085,856,2.4557847575
DL-00001.DL130-DL668.HiSeq_2000_2500.bam,83690675,8206688292,79334547,7873524211,2263111,225589593,501,2.4604763159375
DL-00001.DL511-DL1049.HiSeq_2000_2500.bam,97733455,9596819034,96999827,9547187888,2244396,221661916,1313,2.983496215
DL-00001.DL400-DL938.HiSeq_2000_2500.bam,428379355,42129846449,423946179,41812820423,20621497,2038437098,10498,13.0665063821875
DL-00001.DL427-DL965.HiSeq_2000_2500.bam,116670337,11465858159,115944232,11414913818,2914556,287717858,255,3.567160568125
DL-00001.DL275-DL813.HiSeq_2000_2500.bam,102912059,10220978130,102413523,10181978151,2750234,274515293,818,3.1818681721875
DL-00001.DL254-DL792.HiSeq_2000_2500.bam,129924290,12918265290,128655789,12822333273,3406236,340279618,812,4.0069791478125
DL-00001.DL223-DL761.HiSeq_2000_2500.bam,71524395,7092110164,70743619,7031134036,1551059,154745051,755,2.19722938625
DL-00001.DL440-DL978.HiSeq_2000_2500.bam,81654398,8105774991,80922009,8050467021,2190444,218707654,1876,2.5157709440625
DL-00001.DL437-DL975.HiSeq_2000_2500.bam,105136252,10306777919,104238625,10246736187,1971130,194292276,2111,3.2021050584375
DL-00001.DL034-DL572.HiSeq_2000_2500.bam,71142078,7056760698,70560235,7014216554,1343555,133985508,4653,2.191942673125
DL-00001.DL134-DL672.HiSeq_2000_2500.bam,87481188,8630831736,84188980,8363089270,2370845,236437083,644,2.613465396875
DL-00001.DL412-DL950.HiSeq_2000_2500.bam,90989588,9029184208,90213773,8968012600,2330311,232563800,455,2.8025039375
DL-00001.DL308-DL846.HiSeq_2000_2500.bam,77330813,7665274263,76644022,7615934189,1661421,165705875,1574,2.3799794340625
DL-00001.DL434-DL972.HiSeq_2000_2500.bam,60950058,5999275117,60464136,5965252510,1004440,99702878,491,1.864141409375
DL-00001.DL428-DL966.HiSeq_2000_2500.bam,188665638,18785311767,187734738,18705797112,4963527,495724535,538,5.8455615975
DL-00001.DL024-DL562.HiSeq_2000_2500.bam,94418011,9358859424,93453442,9290110941,2399667,239423974,3564,2.9031596690625
DL-00001.DL375-DL913.HiSeq_2000_2500.bam,86453213,8555718717,84438806,8393228943,2291939,228645812,1028,2.6228840446875
DL-00001.DL340-DL878.HiSeq_2000_2500.bam,81202694,8061100175,80592767,8014109888,1858823,185541624,1137,2.50440934
DL-00001.DL399-DL937.HiSeq_2000_2500.bam,464353715,45680277742,459512811,45329726688,23056311,2279411448,10817,14.16553959
DL-00001.DL211-DL749.HiSeq_2000_2500.bam,78129858,7740917755,77289735,7681642740,1593600,158954196,550,2.40051335625
DL-00001.DL077-DL615.HiSeq_2000_2500.bam,151093935,15026061944,150465135,14975985288,3751308,374621987,3548,4.6799954025
DL-00001.DL494-DL1032.HiSeq_2000_2500.bam,89497460,8888629683,88880279,8840575765,2459632,245542662,1422,2.7626799265625
DL-00001.DL520-DL1058.HiSeq_2000_2500.bam,107227843,10511956359,106160142,10441281682,2771797,273456208,771,3.262900525625
DL-00001.DL219-DL757.HiSeq_2000_2500.bam,67682110,6660185844,64954755,6453136783,1429073,142521896,606,2.0166052446875
DL-00001.DL104-DL642.HiSeq_2000_2500.bam,54356313,5376375862,53523527,5315587996,1135994,113230528,371,1.66112124875
DL-00001.DL269-DL807.HiSeq_2000_2500.bam,104391503,10264651731,99213865,9870186004,2437472,243380831,2853,3.08443312625
DL-00001.DL099-DL637.HiSeq_2000_2500.bam,84550354,8386807497,83825644,8331900636,2535975,253140167,866,2.60371894875
DL-00001.DL247-DL785.HiSeq_2000_2500.bam,76269493,7563601221,75386509,7495010157,1661106,165713572,1047,2.3421906740625
DL-00001.DL162-DL700.HiSeq_2000_2500.bam,105892874,10518152358,105015115,10449885490,2613742,260966488,714,3.265589215625
DL-00001.DL347-DL885.HiSeq_2000_2500.bam,96033500,9536120490,95524159,9498508977,2215849,221079579,576,2.9682840553125
DL-00001.DL538-DL1076.HiSeq_2000_2500.bam,118390965,11727951732,117671824,11674652372,2507543,250005317,5894,3.64832886625
DL-00001.DL501-DL1039.HiSeq_2000_2500.bam,100952855,9898386039,100049659,9836976647,2236449,220561133,1443,3.0740552021875
DL-00001.DL001-DL539.HiSeq_2000_2500.bam,320956144,31444378754,313408869,30933552995,8001462,791017867,7417,9.6667353109375
DL-00001.DL445-DL983.HiSeq_2000_2500.bam,90841608,8902245281,90000324,8844919627,2425020,238844266,1089,2.7640373834375
DL-00001.DL374-DL912.HiSeq_2000_2500.bam,76049965,7533930919,74465099,7401721691,1859199,185482174,659,2.3130380284375
DL-00001.DL073-DL611.HiSeq_2000_2500.bam,127647214,12653675662,125398471,12481057582,3104832,310066819,1358,3.900330494375
DL-00001.DL373-DL911.HiSeq_2000_2500.bam,89224754,8814623320,87002185,8645991438,2291000,228506862,905,2.701872324375
DL-00001.DL051-DL589.HiSeq_2000_2500.bam,93240364,9251234365,92550770,9202600333,2570828,256556175,2108,2.8758126040625
DL-00001.DL364-DL902.HiSeq_2000_2500.bam,79513091,7890914178,78766856,7830520119,2029669,202537478,3287,2.4470375371875
DL-00001.DL035-DL573.HiSeq_2000_2500.bam,89191419,8831839276,87890325,8743131588,2830271,282486424,890,2.73222862125
DL-00001.DL315-DL853.HiSeq_2000_2500.bam,81596439,8092300210,80948533,8045321364,1827002,182280465,931,2.51416292625
DL-00001.DL122-DL660.HiSeq_2000_2500.bam,98467714,9758029357,97955817,9718915147,3306179,329676400,14716,3.0371609834375
DL-00001.DL216-DL754.HiSeq_2000_2500.bam,68102737,6653170617,63503377,6307576416,1417648,141331072,704,1.97111763
DL-00001.DL032-DL570.HiSeq_2000_2500.bam,92104432,9132742886,91365802,9082530687,2230464,222539353,1007,2.8382908396875
DL-00001.DL325-DL863.HiSeq_2000_2500.bam,78096469,7744479758,77548716,7704483175,1825886,182082000,1419,2.4076509921875
DL-00001.DL409-DL947.HiSeq_2000_2500.bam,78682336,7807643278,77947989,7748567367,1775361,177173454,1277,2.4214273021875
DL-00001.DL206-DL744.HiSeq_2000_2500.bam,109072539,10820943896,107638186,10712362975,2455158,245121715,696,3.3476134296875
DL-00001.DL377-DL915.HiSeq_2000_2500.bam,135966945,13539857838,135125904,13468372859,3313770,330931078,6988,4.2088665184375
DL-00001.DL062-DL600.HiSeq_2000_2500.bam,128495502,12705122387,125041669,12441986528,3398411,339304242,982,3.88812079
DL-00001.DL071-DL609.HiSeq_2000_2500.bam,102988751,10236528338,102280357,10178249928,2525073,252166034,1220,3.1807031025
DL-00001.DL150-DL688.HiSeq_2000_2500.bam,107244025,10654789505,106717131,10613636731,2528470,252336013,848,3.3167614784375
DL-00001.DL392-DL930.HiSeq_2000_2500.bam,369843543,36320816102,365731120,36024303205,15112166,1492238027,2014,11.2575947515625
DL-00001.DL418-DL956.HiSeq_2000_2500.bam,65561886,6505909673,65157565,6473693219,1944405,193882009,797,2.0230291309375
DL-00001.DL167-DL705.HiSeq_2000_2500.bam,82839151,8226641942,82278240,8183500511,1809579,180602090,1138,2.5573439096875
DL-00001.DL178-DL716.HiSeq_2000_2500.bam,67053577,6652400651,66264036,6591876837,1415499,141310475,762,2.0599615115625
DL-00001.DL202-DL740.HiSeq_2000_2500.bam,79927479,7923158665,78936208,7848654437,1644846,164190236,638,2.4527045115625
DL-00001.DL313-DL851.HiSeq_2000_2500.bam,78444065,7781200373,77894037,7741452905,1904340,189988217,709,2.4192040328125
DL-00001.DL005-DL543.HiSeq_2000_2500.bam,136547036,13526459699,133845753,13316461072,3611918,360571307,5866,4.161394085
DL-00001.DL040-DL578.HiSeq_2000_2500.bam,83846704,8307081351,82841642,8235774538,1752992,174846818,1459,2.573679543125
DL-00001.DL224-DL762.HiSeq_2000_2500.bam,69178719,6855075558,68295283,6786897783,1249908,124682160,729,2.1209055571875
DL-00001.DL393-DL931.HiSeq_2000_2500.bam,334818307,32977768794,331574446,32739608710,14030157,1387626816,3149,10.231127721875
DL-00001.DL002-DL540.HiSeq_2000_2500.bam,297962448,29195268789,293902939,28928842099,8139764,801508939,10422,9.0402631559375
DL-00001.DL305-DL843.HiSeq_2000_2500.bam,67844001,6722016642,67140685,6671711363,1409056,140535128,469,2.0849098009375
DL-00001.DL333-DL871.HiSeq_2000_2500.bam,77807732,7718655781,77138798,7668832800,1812194,180830573,799,2.39651025
DL-00001.DL262-DL800.HiSeq_2000_2500.bam,93154227,9244334815,92223654,9171005026,2343070,233851069,230,2.865939070625
DL-00001.DL006-DL544.HiSeq_2000_2500.bam,77482991,7655479962,75772837,7533131867,1636646,163260441,651,2.3541037084375
DL-00001.DL174-DL712.HiSeq_2000_2500.bam,79673359,7901024296,78857565,7841353421,1856065,185200318,665,2.4504229440625
DL-00001.DL453-DL991.HiSeq_2000_2500.bam,72272835,7176636840,71661603,7128539583,1717661,171479006,1419,2.2276686196875
DL-00001.DL147-DL685.HiSeq_2000_2500.bam,78579646,7734431042,75606504,7513409892,2000236,199541193,679,2.34794059125
DL-00001.DL153-DL691.HiSeq_2000_2500.bam,111128846,11039315405,110512083,10991331751,2495154,249029772,1027,3.4347911721875
DL-00001.DL233-DL771.HiSeq_2000_2500.bam,83825944,8219450558,79270658,7879081714,1757102,175229137,590,2.462213035625
DL-00001.DL140-DL678.HiSeq_2000_2500.bam,88007998,8699070823,85989894,8547656967,2355971,235050223,586,2.6711428021875
DL-00001.DL007-DL545.HiSeq_2000_2500.bam,92993510,9102163899,91885418,9028345167,2326901,229387232,1049,2.8213578646875
DL-00001.DL266-DL804.HiSeq_2000_2500.bam,127101638,12654645110,126363494,12593691305,2919886,291678215,1336,3.9355285328125
DL-00001.DL383-DL921.HiSeq_2000_2500.bam,79892741,7883908948,77286061,7679481225,2027274,202217516,481,2.3998378828125
DL-00001.DL297-DL835.HiSeq_2000_2500.bam,81186913,8033044817,80386130,7974444623,1974580,196677321,474,2.4920139446875
DL-00001.DL496-DL1034.HiSeq_2000_2500.bam,100200075,9941588740,99319834,9876230835,2248695,224410834,825,3.0863221359375
DL-00001.DL102-DL640.HiSeq_2000_2500.bam,76245244,7527173899,73918611,7353663518,1735269,173174727,923,2.298019849375
DL-00001.DL532-DL1070.HiSeq_2000_2500.bam,75302794,7471116876,74807528,7430908110,1259256,125488553,1820,2.322158784375
DL-00001.DL476-DL1014.HiSeq_2000_2500.bam,42412778,4200821825,41765780,4151635495,695736,69422934,936,1.2973860921875
DL-00001.DL475-DL1013.HiSeq_2000_2500.bam,34711001,3395713000,32595416,3237612712,617461,61565605,368,1.0117539725
